Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),wind speed at 120m (m/s),wind direction at 100m (deg),air pressure at 100m (Pa)
2012,2,4,3,30,8.81,-3.28,9.22,344.77,83720
2012,2,4,4,30,8.66,-3.33,9.14,339.13,83740
2012,2,4,5,30,8.68,-3.38,9.16,341.41,83760
2012,2,4,6,30,7.32,-3.53,7.8,340.83,83800
2012,2,4,7,30,6.69,-3.57,7.13,345.82,83840
2012,2,4,8,30,5.42,-3.75,5.85,347.3,83880
2012,2,4,9,30,6.03,-3.92,6.59,345.37,83880
2012,2,4,10,30,4.32,-4.16,4.87,338.46,83870
2012,2,4,11,30,4.63,-4.38,5.13,330.74,83880
2012,2,4,12,30,4.44,-4.62,4.74,333.8,83920
2012,2,4,13,30,4.5,-4.77,4.9,342.86,83960
2012,2,4,14,30,3.98,-4.91,4.41,4.73,83980
2012,2,4,15,30,1.52,-5.65,1.77,304.49,84010
2012,2,4,16,30,0.9,-4.71,0.96,309.79,84030
2012,2,4,17,30,0.77,-4.22,0.79,29.48,84010
2012,2,4,18,30,1.14,-3.77,1.16,51.67,83990
2012,2,4,19,30,1.46,-3.4,1.46,54.29,83990
2012,2,4,20,30,1.09,-3.11,1.07,62.3,83990
2012,2,4,21,30,1.05,-2.96,1.02,60.95,83970
2012,2,4,22,30,1.03,-2.99,0.98,62.34,83930
2012,2,4,23,30,1.41,-3.28,1.27,112.62,83930
2012,2,5,0,30,1.25,-3.63,1.14,162.53,83940
2012,2,5,1,30,2.66,-6.01,2.4,196.69,83970
2012,2,5,2,30,3.43,-6.14,3.32,201.86,83960
2012,2,5,3,30,4.3,-6.6,4.08,197.59,83960
2012,2,5,4,30,4.32,-7.01,4.5,194.6,83940
2012,2,5,5,30,4.25,-6.68,4.22,197.22,83930
2012,2,5,6,30,3.68,-6.78,3.46,193.26,83910
2012,2,5,7,30,3.57,-6.86,3.43,193.07,83910
2012,2,5,8,30,3.31,-7.89,3.33,192.64,83910
2012,2,5,9,30,2.35,-7.87,2.65,185.78,83880
2012,2,5,10,30,2.98,-8.24,2.89,199.79,83840
2012,2,5,11,30,3.1,-7.98,3.39,216.94,83820
2012,2,5,12,30,3.52,-8.2,3.57,207.12,83810
2012,2,5,13,30,3.2,-7.76,3.1,206.39,83790
2012,2,5,14,30,2.48,-8,2.44,203.73,83770
2012,2,5,15,30,1.95,-7.47,2.08,203.53,83770
2012,2,5,16,30,0.71,-6.4,0.91,174.59,83760
2012,2,5,17,30,0.55,-4.99,0.64,80.69,83720
2012,2,5,18,30,1.02,-3.65,0.99,44.52,83690
2012,2,5,19,30,1.64,-3.08,1.52,23.68,83650
2012,2,5,20,30,1.65,-2.73,1.56,33.99,83630
2012,2,5,21,30,1.92,-2.67,1.83,37.49,83590
2012,2,5,22,30,2.3,-3.07,2.25,28.56,83540
2012,2,5,23,30,2.99,-3.67,2.92,24.88,83510
2012,2,6,0,30,3.08,-4.03,2.99,27.27,83520
2012,2,6,1,30,1.27,-5.99,1.6,346.65,83520
2012,2,6,2,30,0.82,-6.55,0.87,256.11,83500
2012,2,6,3,30,1.81,-6.64,1.44,207.7,83460
2012,2,6,4,30,2.7,-6.32,2.45,213.4,83440
2012,2,6,5,30,2.88,-6.02,2.59,210.68,83400
2012,2,6,6,30,3.08,-5.99,2.9,211.34,83370
2012,2,6,7,30,2.46,-6.66,2.5,208.59,83350
2012,2,6,8,30,1.59,-6.98,1.61,194.01,83330
2012,2,6,9,30,0.66,-7.04,0.67,226.27,83300
2012,2,6,10,30,1,-6.51,0.85,251.59,83260
2012,2,6,11,30,1.65,-6.71,1.41,223.38,83250
2012,2,6,12,30,2.45,-6.93,2.21,217.13,83230
2012,2,6,13,30,2.67,-6.53,2.39,214.93,83210
2012,2,6,14,30,1.74,-5.28,1.38,219.05,83180
2012,2,6,15,30,1.39,-4.14,1.13,227.22,83180
2012,2,6,16,30,0.7,-3.21,0.78,269.05,83190
2012,2,6,17,30,1.14,-2.12,1.8,358.51,83180
2012,2,6,18,30,1.72,-1.38,1.97,355.69,83150
2012,2,6,19,30,4.25,-0.68,4.34,357.75,83140
2012,2,6,20,30,3.95,-0.45,4.01,1.74,83170
2012,2,6,21,30,3.99,-0.3,4.08,3.76,83180
2012,2,6,22,30,3.87,-0.31,4.14,3.03,83190
2012,2,6,23,30,3.15,-0.21,3.35,340.54,83230
2012,2,7,0,30,3.37,-0.04,3.4,344.3,83280
2012,2,7,1,30,4.43,-1.05,4.87,3.4,83350
2012,2,7,2,30,10.66,-1.55,11.26,21.05,83420
2012,2,7,3,30,6.57,-2.24,7.14,1.53,83470
2012,2,7,4,30,7.7,-2.78,8.41,352.95,83520
2012,2,7,5,30,5.51,-3.35,6.18,351.42,83560
2012,2,7,6,30,5.87,-4.21,6.27,359.91,83600
2012,2,7,7,30,6.75,-4.79,7,9.29,83650
2012,2,7,8,30,6.69,-5.41,7.18,3.47,83700
2012,2,7,9,30,5.73,-5.95,6.22,352.55,83720
2012,2,7,10,30,5.28,-6.32,5.45,356.27,83730
2012,2,7,11,30,4.49,-6.64,4.63,2.31,83760
2012,2,7,12,30,3.48,-6.86,3.57,342.06,83800
2012,2,7,13,30,2.97,-7.34,3.13,342.19,83830
2012,2,7,14,30,2.2,-7.74,2.36,337.02,83840
2012,2,7,15,30,1.73,-7.68,1.76,359.69,83860
2012,2,7,16,30,2.44,-7.14,2.47,32.25,83880
2012,2,7,17,30,2.83,-6.92,2.84,46.72,83870
2012,2,7,18,30,3.18,-6.8,3.2,63.43,83850
2012,2,7,19,30,3.15,-6.52,3.15,62.43,83840
2012,2,7,20,30,3.25,-6.47,3.28,77.88,83830
2012,2,7,21,30,3.38,-6.6,3.42,87.5,83810
2012,2,7,22,30,3.62,-6.76,3.65,103.06,83770
2012,2,7,23,30,3.95,-7.27,4.17,106.16,83750
2012,2,8,0,30,4.73,-7.83,4.96,136.54,83740
2012,2,8,1,30,4.8,-9.42,5.33,163.15,83730
2012,2,8,2,30,2.95,-8.97,3.2,179.52,83690
2012,2,8,3,30,1.03,-9.71,0.88,27.19,83630
2012,2,8,4,30,2.04,-10.33,2.19,357.64,83600
2012,2,8,5,30,1.74,-10.58,2.19,330.91,83560
2012,2,8,6,30,1.9,-10.45,2.46,346.9,83540
2012,2,8,7,30,1.9,-10.14,2.43,337.46,83520
2012,2,8,8,30,1.73,-10.33,2.22,336.94,83510
2012,2,8,9,30,0.66,-10.56,1.02,319.65,83480
2012,2,8,10,30,0.51,-10.72,0.63,292.33,83430
2012,2,8,11,30,0.36,-10.81,0.35,262.98,83410
2012,2,8,12,30,0.54,-10.72,0.5,198.82,83400
2012,2,8,13,30,0.47,-10.54,0.52,230.73,83380
2012,2,8,14,30,0.17,-10.27,0.26,253.79,83330
2012,2,8,15,30,0.23,-9.88,0.25,11.76,83300
2012,2,8,16,30,1.11,-8.82,1.12,35.92,83290
2012,2,8,17,30,0.83,-6.84,0.81,38.24,83250
2012,2,8,18,30,1.11,-5.33,1.05,40.61,83220
2012,2,8,19,30,1.49,-4.12,1.35,37.87,83180
2012,2,8,20,30,1.85,-3.11,1.85,51.19,83160
2012,2,8,21,30,2.36,-2.68,2.33,20.63,83170
2012,2,8,22,30,2.43,-3.06,2.33,7.54,83160
2012,2,8,23,30,2.19,-2.67,2.28,353.62,83180
2012,2,9,0,30,1.66,-2.05,2.02,347.17,83210
2012,2,9,1,30,1.46,-2.02,1.73,12.43,83250
2012,2,9,2,30,0.96,-2.47,1.21,28.61,83260
2012,2,9,3,30,0.31,-2.27,0.3,173.09,83260
2012,2,9,4,30,1.02,-2.2,0.85,204.37,83270
2012,2,9,5,30,1.92,-2.09,1.77,212.27,83260
2012,2,9,6,30,1.69,-1.85,1.68,211.55,83260
2012,2,9,7,30,2.45,-1.78,2.22,205.17,83240
2012,2,9,8,30,3,-1.38,3.01,198.63,83230
2012,2,9,9,30,2.13,-1.05,2.18,169.77,83200
2012,2,9,10,30,2.47,-2.35,2.03,354.03,83200
2012,2,9,11,30,1.13,-1.56,1.11,351.22,83200
2012,2,9,12,30,1,-1.39,0.98,246.01,83210
2012,2,9,13,30,2.14,-1.99,1.79,209.11,83210
2012,2,9,14,30,2.96,-0.26,2.76,219.54,83180
2012,2,9,15,30,1.46,-1.01,1.27,163.21,83190
2012,2,9,16,30,0.88,0.06,0.78,141.52,83200
2012,2,9,17,30,1.92,0.16,2.01,37.25,83200
2012,2,9,18,30,2.53,0.32,2.75,37.97,83200
2012,2,9,19,30,2.2,0.57,2.27,40.45,83210
2012,2,9,20,30,2.65,0.5,2.79,30.28,83230
2012,2,9,21,30,2.24,1.43,2.13,344.73,83250
2012,2,9,22,30,0.96,2.17,0.8,231.06,83230
2012,2,9,23,30,2.56,2.8,2.51,230.78,83250
2012,2,10,0,30,3.81,2.59,3.89,220.11,83290
2012,2,10,1,30,5.69,2.64,5.51,224.04,83320
2012,2,10,2,30,1.13,0.72,1.53,272.45,83340
2012,2,10,3,30,1.39,1.11,1.49,35.11,83360
2012,2,10,4,30,2.7,-1.37,2.52,78.19,83390
2012,2,10,5,30,2.86,-0.54,2.96,175.22,83390
2012,2,10,6,30,1.5,-1.93,1.85,186.9,83390
2012,2,10,7,30,2.95,-2.08,2.7,179.62,83390
2012,2,10,8,30,5.25,-1.97,5.26,187.13,83380
2012,2,10,9,30,6.87,-1.65,7.3,182.43,83340
2012,2,10,10,30,5.84,-1.82,5.53,193.74,83220
2012,2,10,11,30,6.77,-1.19,6.65,201.64,83200
2012,2,10,12,30,6.17,-1.46,5.84,194.38,83220
2012,2,10,13,30,3.59,-1.77,3.39,198.94,83200
2012,2,10,14,30,1.98,-3.79,1.62,356.87,83200
2012,2,10,15,30,2.16,-4.75,2.91,359.84,83220
2012,2,10,16,30,2.24,-4.2,2.24,348.75,83250
2012,2,10,17,30,3.1,-3.86,3.1,359.42,83270
2012,2,10,18,30,2.3,-3.67,2.29,4.06,83290
2012,2,10,19,30,4.15,-3.23,4.1,7.54,83270
2012,2,10,20,30,4.58,-2.9,4.63,6.12,83280
2012,2,10,21,30,4.21,-2.33,4.24,38.35,83300
2012,2,10,22,30,4.64,-3.24,4.67,48.42,83300
2012,2,10,23,30,4.76,-4.42,4.92,54.08,83370
2012,2,11,0,30,4.17,-5.09,4.45,65.82,83400
2012,2,11,1,30,3.36,-5.6,3.6,62.29,83430
2012,2,11,2,30,3.44,-6.47,3.72,80.7,83420
2012,2,11,3,30,3.27,-7.05,3.46,72.73,83420
2012,2,11,4,30,3.63,-7.39,3.73,66.84,83450
2012,2,11,5,30,3.63,-7.63,3.68,60.44,83480
2012,2,11,6,30,4.22,-7.98,4.27,51.26,83530
2012,2,11,7,30,4.65,-8.29,4.71,47.8,83570
2012,2,11,8,30,5.32,-8.71,5.4,48.81,83630
2012,2,11,9,30,4.7,-9.53,4.74,32.5,83640
2012,2,11,10,30,4.7,-9.77,4.74,30.26,83650
2012,2,11,11,30,4.25,-10.19,4.28,20.41,83660
2012,2,11,12,30,3.42,-10.73,3.4,356.78,83690
2012,2,11,13,30,3.73,-11.38,3.7,339.54,83700
